match_id,seed,path,time_index,seconds_after_context,view0_extreme_contrast,allviews_extreme_contrast,view0_nontarget_role_rms,spearman,slope,positive_adjacent_fraction,nondecreasing_with_nonzero_span,duplicate_effective_responses_consistent,distinct_effective_doses,any_clipped_dose,decoded_context_changed
2026-05-10T09-50-31Z-8f49f2,2026090701,probe_linear,3,0.4,6.5296630859375,0.690760612487793,0.01523346572724375,0.8999999999999998,0.007289719769011162,0.75,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,affine_forward,0,0.1,1.915283203125,0.64581298828125,0.005324097443705477,0.3,0.001100557121323325,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,affine_forward,1,0.2,1.5267486572265625,0.024282455444335938,0.005515451993586622,0.30779350562554625,0.0004684169608791723,0.75,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,affine_forward,2,0.3,4.92779541015625,0.36942577362060547,0.02307519644586415,0.19999999999999998,0.0018226601751597242,0.75,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,affine_forward,3,0.4,2.31060791015625,0.49650096893310547,0.03038001919010988,0.09999999999999999,-1.873840212382921e-05,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,quadratic_forward,0,0.1,-1.151885986328125,-0.6227912902832031,0.007026556627201334,-0.8720815992723809,-0.0014937445397902927,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,quadratic_forward,1,0.2,-0.76336669921875,-0.7386589050292969,0.005708568654956389,-0.5270462766947298,-0.000756624344204651,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,quadratic_forward,2,0.3,0.0,-0.7868099212646484,0.013967126977607052,-0.10259783520851543,0.00023411716423669718,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,quadratic_forward,3,0.4,3.830535888671875,1.243896484375,0.023829670817410654,0.19999999999999998,0.0020495446706546125,0.75,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,random_norm,0,0.1,3.067138671875,1.5774364471435547,0.006659139021034618,0.9999999999999999,0.0026934601770897044,1.0,True,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,random_norm,1,0.2,-2.6786346435546875,-1.5501728057861328,0.006017465923315124,-0.6155870112510925,-0.0015357695930070926,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,random_norm,2,0.3,-0.3748779296875,-0.10457992553710938,0.00981985518120658,0.09999999999999999,0.0013943844301472252,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,random_norm,3,0.4,2.296966552734375,0.25366878509521484,0.003930558279633241,0.6,0.004218715661966272,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,wrong_variable_ball_x,0,0.1,-0.76336669921875,0.024278640747070312,0.005525388370940103,-0.5642880936468347,-0.0008853027415469602,0.25,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,wrong_variable_ball_x,1,0.2,1.915252685546875,0.2151203155517578,0.006357909035339439,0.8944271909999159,0.0017276152800488392,0.5,True,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,wrong_variable_ball_x,2,0.3,-0.777008056640625,-1.7478466033935547,0.028977386432684344,-0.49999999999999994,-0.0032318400315148998,0.75,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090701,wrong_variable_ball_x,3,0.4,-6.481842041015625,-0.4988231658935547,0.04391820826110379,-0.7999999999999999,-0.006143196985466233,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,probe_linear,0,0.1,-1.145050048828125,-0.8822231292724609,0.002317870527757495,-0.3,-0.0008217086479061419,0.5,False,True,5,True,False
2026-05-10T09-50-31Z-8f49f2,2026090702,probe_linear,1,0.2,-1.151885986328125,0.3331184387207031,0.0041103749905432975,-0.4472135954999579,-0.000778859052423318,0.25,False,True,5,True,False
